Country Name;Time;General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS];Progression to secondary school (%) [SE.SEC.PROG.ZS];School enrollment, secondary (% gross) [SE.SEC.ENRR];School enrollment, secondary (% net) [SE.SEC.NENR];School enrollment, tertiary (% gross) [SE.TER.ENRR];Present value of external debt (% of GNI) [DT.DOD.PVLX.GN.ZS];GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG];GDP per capita (current US$) [NY.GDP.PCAP.CD];GDP (current US$) [NY.GDP.MKTP.CD];Life expectancy at birth, total (years) [SP.DYN.LE00.IN];Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS];Multidimensional poverty headcount ratio (World Bank) (% of population) [SI.POV.MPWB];Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS];Expense (% of GDP) [GC.XPN.TOTL.GD.ZS];Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS];Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS];Control of Corruption: Percentile Rank [CC.PER.RNK];Government Effectiveness: Percentile Rank [GE.PER.RNK];Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]
Finland;2019;23,18830308;;144,613205;;94,58911896;;1,113269092;48629,85823;2,68515E+11;81,98292683;9,17;1;;37,01856932;20,66847885;28,67574382;98,57142639;99,52381134;6,695
Finland;2020;24,25116998;;143,1229095;;96,47263336;;-2,495122968;49169,71934;2,71886E+11;81,93170732;9,63;1,4;;41,25013653;19,86699603;26,19737371;99,52381134;98,57142639;7,759
Finland;2021;24,60744263;;143,3613434;;100,8680725;;2,625228575;53504,69365;2,9647E+11;81,88536585;10,25;1,5;;39,87728593;20,67189545;29,59646448;99,52381134;98,09523773;7,617
Finland;2022;24,00901052;;144,8524628;;104,9442215;;1,060265416;50734,71075;2,81887E+11;81,18780488;;;;37,95514911;21,07648111;32,24977401;99,52830505;96,69811249;6,719
Finland;2023;25,17892841;;;;;;-1,53439327;53755,91174;3,00187E+11;;;;;;;;;;7,151
France;1974;18,02711016;;86,39823151;;22,54640961;;3,594862926;5345,921568;2,85554E+11;72,60487805;;;;31,09881895;18,87336425;34,06635802;;;2,86
France;1975;19,57765945;;84,59458923;;23,90047073;;-1,513909969;6717,439489;3,60832E+11;72,85365854;;;;33,56934133;17,72182016;31,32749818;;;4,08
France;1976;19,87770164;100;82,94181824;76,25555;25,10367012;;3,871731044;6899,069578;3,72319E+11;73,10243902;;;;33,76546763;18,83999014;33,54111012;;;4,47
France;1977;20,16251259;97,99243;83,73792267;77,03062;25,15517998;;2,976910303;7566,662559;4,10279E+11;73,35121951;;;;34,13130403;18,24079445;35,19476982;;;5,01
France;1978;20,54782339;98,6041;83,32195282;;26,12398911;;3,474345198;9299,77405;5,06709E+11;73,60243902;;;;35,09315015;18,25718404;33,02994012;;;5,27
France;1979;20,45930539;97,86309;83,75978851;76,79625;24,49123001;;3,044319963;11213,02362;6,13953E+11;73,85121951;;;;35,49652916;18,83168971;32,44561903;;;6,03
France;1980;21,04610753;;84,48327637;76,98573;25,33867073;;1,027040784;12738,52005;7,01288E+11;74,05121951;;;;36,464663;19,29191915;34,47612384;;;6,42
France;1981;21,75299274;;84,50511169;77,14668;25,70019913;;0,487729694;11116,86106;6,15552E+11;74,3;;;;38,87265351;19,36757322;35,3758296;;;7,54
France;1982;22,20144064;;85,20082855;77,4243;27,21202087;;1,910798717;10501,60913;5,84878E+11;74,5;;;;39,9314657;19,60021256;35,22697106;;;8,2
France;1983;22,35516024;;86,10189056;78,38809;27,72311974;;0,701053709;9998,975219;5,59869E+11;74,8;;;;40,66950717;19,44421465;35,63938773;;;7,918
France;1984;22,53058569;;87,29960632;;;;1,003146865;9430,069648;5,30684E+11;75;;;;41,06892821;19,56741343;35,5261708;;;9,533
France;1985;22,58406813;97,81904;88,77610779;80,90127;29,29409981;;1,095538994;9778,085305;5,53138E+11;75,3;;;;41,34915187;19,65146058;34,18654653;;;10,259
France;1986;22,30602655;96,13982;89,90782928;81,31056;29,83679962;;1,804584425;13566,66077;7,71471E+11;75,6;;;;40,77179718;19,65976909;35,06901475;;;10,23
France;1987;22,14600056;;91,31233978;81,5499;30,31715012;;2,017921418;16340,72597;9,34173E+11;75,8;;;;40,60925317;19,87064584;35,45759528;;;10,735
France;1988;21,69722713;97,71185;92,91269684;81,63866;31,36263084;;4,188665194;17727,51083;1,01885E+12;76,1;;;;39,72614947;19,21244995;34,71337197;;;10,18
France;1989;21,13715387;97,87749;94,71360016;82,00271;34,87462997;;3,813472206;17747,5816;1,02521E+12;76,34878049;;;;38,79104407;18,90600144;35,08493573;;;9,618
France;1990;21,16889058;97,84967;97,20118713;82,68329;37,18001175;;2,430246965;21865,55525;1,26918E+12;76,6;;;;38,94913176;18,73424732;35,35956153;;;9,36
France;1991;21,65502585;97,73137;101,6762466;;39,33520889;;0,163146328;21675,70609;1,26928E+12;76,84878049;;;;40,18927014;18,91822615;37,01035463;;;9,134
France;1992;22,25922052;;104,4720917;88,46125;42,43827057;;1,094598035;23814,22737;1,40147E+12;77,1;;;;41,53388307;18,46669257;35,59854015;;;10,203
France;1993;23,40903181;;103,91436;89,6024;45,40959167;;-1,059437335;22380,3319;1,32282E+12;77,3;;;;43,74644053;18,38407657;36,21578451;;;11,321
France;1994;23,18625743;;110,9200974;95,50216;49,6853714;;1,976392275;23496,36768;1,39398E+12;77,64878049;;;;43,90251365;19,08411698;35,80907244;;;12,593
France;1995;23,17666073;;111,1321411;96,21678;51,34815979;;1,736101244;26889,42506;1,60109E+12;77,75121951;;;;47,09992013;19,46320734;35,32631845;;;11,834
France;1996;23,46969414;;110,7557907;95,53034;53,61407089;;1,05172456;26870,28524;1,60568E+12;77,95365854;;;;47,1372999;20,38576469;36,09979474;84,94623566;85,79235077;12,367
France;1997;23,40094231;;110,5754166;94,93124;54,30355835;;1,972119245;24226,88469;1,45288E+12;78,30487805;;;;47,38235519;21,10085498;37,63229186;;;12,566
France;1998;22,61520117;;110,3743591;;54,02806091;;3,205153055;24971,57449;1,50311E+12;78,60487805;;;62,36396883;45,58652959;23,0269932;43,66320699;89,83956909;88,52458954;12,074
France;1999;22,63099403;;110,6740189;90,10899;53,00508118;;2,88869862;24678,39106;1,49315E+12;78,75609756;;;59,1702064;45,3891466;23,6320654;44,79212287;;;11,981
France;2000;22,32587237;;105,5902176;89,91505;50,60308075;;3,212384848;22416,42542;1,36564E+12;79,05609756;9,58447742;;58,29925233;44,13290004;23,39189157;46,30192356;88,82978821;90,1639328;10,218
France;2001;22,14191913;;104,5711136;89,6317;50,44728851;;1,24252729;22449,33969;1,37766E+12;79,15853659;9,7056284;;57,81887921;44,37432454;23,37446366;47,51158405;;;8,61
France;2002;22,72114944;;103,1863403;89,28409;50,25168991;;0,401189129;24288,27002;1,50141E+12;79,26097561;10,02218628;;61,17654987;45,35154982;22,56716561;45,56495725;84,12698364;88,64865112;8,702
France;2003;23,14342729;;102,7721024;89,03434;52,31697845;;0,109402979;29627,92426;1,84454E+12;79,11463415;10,08283424;;63,67355424;45,63565071;22,11685287;44,99988909;85,7142868;91,35134888;8,307
France;2004;23,0446961;;102,2200165;88,89251;53,45763016;;2,076624908;33797,16244;2,11963E+12;80,16341463;10,16429329;;64,64241302;45,01597987;22,1629571;45,49397476;88,66995239;92,53731537;8,914
France;2005;23,06703928;;106,7816772;92,63271;53,88233185;;0,903680387;34768,1759;2,19695E+12;80,16341463;10,2148447;;65,61117387;45,14135075;22,29548022;46,07040082;89,75609589;92,15686035;8,882
France;2006;22,75917931;;106,9275208;92,66312;53,87541962;;1,741085258;36470,21284;2,32054E+12;80,81219512;10,38566494;;60,97429268;44,70433206;22,57780885;47,58047509;91,70731354;92,19512177;8,833
France;2007;22,43313965;;106,6935272;92,60787;52,94754028;;1,795236367;41557,62356;2,66059E+12;81,11219512;10,31564426;;59,48742119;44,19515958;22,12196604;47,86095323;91,74757385;89,32038879;8,009
France;2008;22,56256337;;106,4328384;92,59771;52,47552109;;-0,302483826;45515,96175;2,9303E+12;81,21463415;10,50084686;0,6;65,37256949;44,68268202;22,00523996;49,26327698;91,26213837;91,74757385;7,386
France;2009;24,0808047;;106,2392273;92,6832;52,77310181;;-3,370397283;41737,76355;2,70089E+12;81,41463415;11,28756237;0,7;77,94778204;48,02100575;20,70142768;46,14822373;90,43061829;88,99521637;9,122
France;2010;23,98925669;;106,424942;92,55883;54,8817215;;1,448245262;40676,06479;2,64519E+12;81,66341463;11,22560215;0,8;80,30129971;49,32403627;21,95265949;45,42519845;90,95237732;88,99521637;9,279
France;2011;23,74452783;;106,6106415;92,86607;55,62572861;;1,700610402;43846,46608;2,86516E+12;82,11463415;11,18497562;0,7;82,29224206;47,5857458;21,81644788;47,69731641;90,99526215;87,67772675;9,228
France;2012;23,9504999;;105,8135834;93,22666;57,90901184;;-0,171161336;40870,85236;2,68367E+12;81,96829268;11,29740047;0,6;90,2797486;48,07192393;22,53074008;49,15144394;90,52132416;87,67772675;9,841
France;2013;24,11168771;;104,3766022;93,39347;59,8487587;;0,058149505;42602,71797;2,81188E+12;82,2195122;11,39603043;1,1;90,96854367;48,1193696;23,21091787;49,52148777;87,67772675;89,09952545;9,913
France;2014;24,12589283;;103,425827;92,95679;61,51047897;;0,484564448;43068,54872;2,85596E+12;82,7195122;11,53937244;1,1;97,55438385;48,28941768;23,16141532;48,9446011;87,5;88,46154022;10,273
France;2015;23,80787761;;103,3960419;93,58103;62,78593063;;0,754024352;36652,92231;2,43919E+12;82,32195122;11,44817352;1,3;97,98033326;47,99197792;23,19771546;48,66035538;87,61904907;88,09523773;10,354
France;2016;23,73238072;;103,3080978;93,95576;64,72767639;;0,829056665;37062,53357;2,47296E+12;82,57317073;11,47060013;1,8;102,2620449;47,88192625;23,0648275;48,33746686;89,52381134;89,04762268;10,057
France;2017;23,64400442;;103,7560806;94,66595;65,80223083;;1,994998447;38781,04949;2,59515E+12;82,57560976;11,35469437;1,6;102,2152651;47,70799071;23,62933465;48,46202169;87,14286041;87,14286041;9,41
France;2018;23,27159496;;103,7733307;;67,54351807;;1,500539123;41557,85486;2,79096E+12;82,67560976;11,20798969;1,7;101,6221344;46,77320669;24,17084372;50,27720834;87,61904907;89,52381134;9,018
France;2019;22,98354758;;104,0768967;;67,73313141;;1,495898988;40494,89829;2,72887E+12;82,82682927;11,0888586;0,9;104,9611611;46,3024612;24,51466278;49,78496531;88,57142639;88,09523773;8,415
France;2020;24,84459616;;104,4285812;;68,40949249;;-7,791008509;39179,74426;2,64742E+12;82,17560976;12,13096142;1,3;123,1721712;51,92013485;24,65933683;50,00892292;83,80952454;85,7142868;8,01
France;2021;24,40983998;;104,4150314;;68,97485352;;6,131761316;43671,30841;2,95936E+12;82,32439024;12,30787277;1,6;116,8867735;49,9082817;23,96329829;51,39728815;89,04762268;85,23809814;7,874
France;2022;24,0091289;;104,2801514;;70,79418945;;2,142731649;40886,25327;2,77909E+12;82,22926829;;;98,66052415;49,00208102;24,6201345;53,47996454;85,37735748;83,01886749;7,308
France;2023;23,28322215;;;;;;0,409870599;44460,81785;3,0309E+12;;;;;;;;;;7,335
Greece;1974;13,63176096;70,98241;79,37480164;56,7926;17,4801693;;-6,782085745;2828,748559;25351306818;73,41558537;;;;18,19953431;12,63640958;24,70331043;;;
Greece;1975;14,85457021;77,54338;81,76911926;57,56031;19,64203072;;5,373057052;3153,235776;28525876727;73,37636585;;;;17,9048159;12,70294046;20,58696962;;;
Greece;1976;14,57262342;80,61413;84,77140808;60,10059;20,44462013;;5,205082168;3390,544976;31152835821;73,634;;;;19,36354275;14,09975237;24,46868183;;;
Greece;1977;15,43277577;91,54744;85,51863861;62,00223;21,29965973;;1,610302151;3886,374451;36176234968;73,67080488;;;;20,30911568;13,96490905;21,61857166;;;
Greece;1978;15,22391168;91,11806;85,26157379;64,02107;20,39336014;;5,865271847;4694,633782;44270204082;74,3587561;;;;20,15286505;14,2863225;22,72296832;;;
Greece;1979;15,64266875;94,10181;83,57624817;65,31781;21,01679993;;2,002457658;5705,949371;54481876725;74,62107317;;;;19,97638399;13,89605477;24,72006276;;;
Greece;1980;15,62606417;;84,10318756;71,42819;20,46113014;;-0,306898868;5893,661893;56829664269;74,54626829;;;;21,39792174;13,77116861;27,34930008;;;
Greece;1981;17,17661735;98,55157;83,66065979;;20,77371979;;-2,432461477;5380,26762;52346506765;74,95743902;;;;24,17743272;12,32282943;25,97649692;;;3,42
Greece;1982;17,40332622;98,7297;86,33055878;75,34419;20,81689072;;-1,740251974;5579,234615;54617989796;75,25053659;;;;33,69673615;14,93487112;30,61730208;;;4,94
Greece;1983;17,99419233;98,44118;82,36724091;;22,10796928;;-1,652402503;5019,878771;49428873839;75,51773171;;;;27,37901125;15,59784975;28,74567283;;;7,804
Greece;1984;18,5488105;99,05085;85,78862;76,30285;22,80855942;;1,503671609;4852,565667;48020024184;75,77439024;;;;31,24599373;13,97016215;32,45126822;;;8,1
Greece;1985;19,28100453;98,7825;87,09204102;77,77186;24,62080956;;2,112294965;4813,711205;47820851221;76,08290244;;;;31,57905758;13,81211855;32,15303661;;;7,8
Greece;1986;18,27927151;99,03986;88,81860352;78,99694;25,52635002;;0,185738305;5656,505332;56379593476;76,48265854;;;;31,39804061;15,59258369;30,7589166;;;7,356
Greece;1987;18,62165947;98,78347;91,64063263;81,0754;26,68757057;;-2,585123608;6564,884427;65652750377;76,27985366;;;;34,33875509;16,3554572;29,56088168;;;7,448
Greece;1988;16,38054188;99,0928;92,32013702;80,78249;24,78911972;;3,909776912;7598,028005;76261277925;76,9807561;;;;34,12576536;15,09763675;31,09180412;;;7,828
Greece;1989;17,39472043;;93,61296082;81,48012;23,94371033;;3,259729888;7846,678122;79169043223;76,68780488;;;;38,27188246;13,00029739;33,81813613;;;7,505
Greece;1990;17,48304791;;93,39093781;80,79063;24,47653008;;-1,052232898;9600,185235;97891092003;76,93902439;;;;42,2902883;15,12129057;33,96649378;;;7,012
Greece;1991;16,49008559;98,63049;93,99166107;81,25462;35,60414124;;1,869834709;10188,36978;1,05143E+11;77,13658537;;;;;;;;;7,572
Greece;1992;15,94841873;;95,3132782;81,4163;34,25194931;;-0,066299518;11176,45842;1,16225E+11;77,38292683;;;;;;;;;8,927
Greece;1993;16,59906291;;91,63510132;;37,66996002;;-2,17715018;10401,98301;1,08809E+11;77,3902439;;;;;;;;;10,177
Greece;1994;15,98490098;;92,59404755;79,84033;39,62865067;;1,490558952;11091,28385;1,16602E+11;77,63902439;;;;;;;;;9,808
Greece;1995;17,79269427;;92,22316742;80,90449;37,26078033;;1,623824844;12959,32429;1,36878E+11;77,58536585;;;;42,86315979;18,58084129;31,55216285;;;10,117
Greece;1996;17,60782618;;92,34377289;81,12858;41,20948029;;2,40984288;13749,11511;1,45862E+11;77,68536585;;;;42,41403711;18,63608852;30,33017394;64,51612854;77,59562683;10,402
Greece;1997;17,68268123;;92,15978241;80,76816;45,13092041;;3,970082051;13427,83251;1,43158E+11;78,13658537;;;109,6488573;42,40961847;19,52190171;32,71858534;;;10,472
Greece;1998;17,49751805;;92,86566925;80,39055;46,21009064;;3,320699443;13472,13761;1,44428E+11;77,83902439;;;108,066837;42,70709665;20,52808216;37,5087501;76,47058868;75,95628357;12,227
Greece;1999;17,98007303;;93,43357086;79,8864;47,50909042;;2,67810007;13249,66332;1,42589E+11;77,98780488;;;109,0266289;41,79275851;21,43304629;37,58326068;;;12,138
Greece;2000;18,26000382;;92,99326324;79,81704;51,8473587;;3,495563374;12072,92936;1,30458E+11;77,88780488;7,24332523;;119,4314572;42,846844;22,47052184;39,89413655;72,87233734;69,94535828;11,345
Greece;2001;18,71497452;;97,02501678;81,9838;58,9337616;;3,591652712;12549,03689;1,36309E+11;78,38780488;7,9878397;;123,5990185;42,43404388;20,93777279;37,21835185;;;10,764
Greece;2002;19,22731317;;102,4283524;84,87402;66,08911133;;3,542622706;14177,57216;1,54564E+11;78,64146341;8,23377991;;125,626343;41,99784604;21,26687723;37,44786123;69,84127045;75,13513184;10,346
Greece;2003;18,9588538;;100,635231;84,42879;71,99064636;;5,542361245;18518,37884;2,0237E+11;78,84146341;8,44915581;;120,6540829;42,02232512;19,70767677;36,80015883;68,7830658;74,05405426;9,839
Greece;2004;19,15502267;99,4178;100,7303238;86,17291;79,78572083;;4,801378661;21995,47794;2,40964E+11;79,03902439;8,0939045;;126,6596579;43,45282603;19,13473006;37,55901476;70,44335175;76,61691284;10,628
Greece;2005;20,02023295;99,28027;105,6498718;89,97076;89,79351807;;0,304568113;22560,14729;2,47875E+11;79,23902439;8,56466961;;127,5480281;42,94318769;20,32650575;39,7565372;64,87805176;72,54901886;10,074
Greece;2006;20,15548286;97,15436;105,8957672;90,06458;94,22393799;;5,335601691;24821,93675;2,73547E+11;79,43902439;8,25866985;;126,5730585;42,41959738;19,97920074;36,98853585;68,78048706;71,70731354;8,906
Greece;2007;20,52028343;;104,415062;87,76634;89,73036957;;3,010984022;28863,97329;3,18903E+11;79,43902439;8,39808273;;123,820896;44,04958391;20,24284251;36,46399457;62,62136078;70,87378693;8,351
Greece;2008;20,72113194;;;;;;-0,59938979;32127,98319;3,55909E+11;79,93902439;8,82774162;3,7;127,1583264;47,21096569;20,21361261;36,0462026;61,65048599;71,35922241;7,664
Greece;2009;23,30901252;;;;;;-4,552117076;29828,75602;3,31309E+11;80,18780488;9,40688515;3,6;143,9804531;51,26546398;19,7756802;38,03806361;59,80861282;70,33493042;9,546
Greece;2010;22,35690747;98,51927;111,3004074;95,21512;104,379303;;-5,599550191;26716,64883;2,97125E+11;80,38780488;9,59662342;3,8;136,6022242;50,95705266;20,38603357;34,91573649;55,7142868;68,89952087;12,719
Greece;2011;22,09641767;98,41422;108,1811523;;109,8457718;;-10,01628121;25483,88256;2,82996E+11;80,73170732;9,19330311;4,6;116,2115936;54,82906746;22,47769443;32,71844023;55,45023727;66,824646;17,973
Greece;2012;22,26069297;99,03985;108,1288986;;113,724617;;-6,582904449;21912,99829;2,42029E+11;80,63414634;8,92415524;4,6;168,0351637;56,62153089;24,62567331;34,98383272;52,60663605;62,55924225;24,731
Greece;2013;20,72379436;98,88882;107,6872864;93,39264;115,288063;;-1,806551373;21787,78776;2,38908E+11;81,28536585;8,43796444;3,7;185,7616153;60,75068886;24,48739574;31,81684034;55,92417145;64,45497894;27,686
Greece;2014;20,5865958;99,56539;103,1715469;91,30938;118,6752167;;1,147211957;21616,71001;2,35458E+11;81,38536585;7,89141178;4,3;189,317574;49,42111753;25,23189761;34,01610018;53,36538315;64,90384674;26,708
Greece;2015;20,64952587;97,13093;102,2276764;92,49466;;;0,463652786;18083,87791;1,95684E+11;81,03658537;8,22004509;4,1;189,1815337;51,91392542;25,25105579;32,75176827;53,80952454;59,04761887;24,981
Greece;2016;20,61262606;98,93394;102,0647278;92,48486;127,0802917;;-0,072424584;17923,96681;1,93148E+11;81,38780488;8,44874668;3,8;194,6391093;48,84231781;27,02783616;33,14956957;53,33333206;58,57143021;23,514
Greece;2017;20,49330163;;102,7041931;93,34588;132,3023682;;1,29229029;18582,08934;1,99844E+11;81,28780488;8,13515854;2,9;198,9571154;47,79841135;26,81463913;32,89273969;53,33333206;64,2857132;21,414
Greece;2018;19,77554833;;102,7919464;;138,3936768;;1,874903163;19756,99046;2,12049E+11;81,78780488;8,12024307;2,4;208,851528;48,30537014;27,26811857;33,63424697;54,76190567;62,8571434;19,179
Greece;2019;20,17894683;;106,377739;;142,3881073;;1,986865767;19143,88762;2,05253E+11;81,63902439;8,19811249;3;212,4539436;47,39308628;26,19180598;31,34604973;56,66666794;64,76190186;17,045
Greece;2020;23,07509197;;104,2995834;;143,3106842;;-9,121627047;17617,29151;1,8848E+11;81,28780488;9,50363827;3,6;253,2258907;58,95558776;25,37394296;32,15113085;57,1428566;67,14286041;15,899
Greece;2021;21,86155728;;105,5250015;;150,201767;;9,706769693;20310,68248;2,14668E+11;80,08292683;9,17298794;2,7;237,4925698;55,75911406;26,01096583;32,13302266;59,52381134;67,14286041;14,657
Greece;2022;20,10502797;;;;;;6,997744732;20867,26909;2,17581E+11;80,63658537;;;203,2858092;50,94366435;27,80703245;30,39074058;56,60377502;66,50943756;12,426
Greece;2023;19,71532286;;;;;;2,657618178;22990,01357;2,38206E+11;;;;;;;;;;11,066
Germany;1974;19,82139615;;;;;;0,850760324;5639,077621;4,45303E+11;71,41892683;;;;22,19400995;10,47522557;45,38149283;;;
Germany;1975;20,93833292;;;;;;-0,496434235;6236,358881;4,90637E+11;71,2592439;;;;24,48216321;10,0448778;43,66185567;;;
Germany;1976;20,40666787;;;;;;5,400212111;6634,856899;5,19754E+11;71,71221951;;;;24,64185655;10,1703343;44,65063862;;;
Germany;1977;20,36923372;;;;;;3,581437112;7682,953775;6,00498E+11;72,30731707;;;;24,71725144;10,49086579;47,18025839;;;
Germany;1978;20,49055181;;;;;;3,098181629;9482,04285;7,4047E+11;72,29041463;;;;24,70659432;10,49325979;45,96655347;;;
Germany;1979;20,40209681;;;;;;4,104331342;11281,02332;8,81345E+11;72,63017073;;;;24,25252817;10,379879;45,39273573;;;
Germany;1980;20,88500439;;;;;;1,198693908;12138,3081;9,50291E+11;72,80031707;;;;25,3845443;10,2825669;44,51638329;;;
Germany;1981;21,42782657;;;;;;0,376242533;10209,07312;8,00472E+11;73,04021951;;;;26,17084344;10,05673696;43,47276425;;;
Germany;1982;21,11906803;;;;;;-0,300057816;9913,737642;7,76576E+11;73,33314634;;;;26,41210388;9,794426611;44,25421249;;;
Germany;1983;20,86442618;;;;;;1,839034184;9864,34494;7,70684E+11;73,62214634;;;;25,99277473;9,75040311;43,36269349;;;6,449
Germany;1984;20,66315532;;;;;;3,178987194;9313,169412;7,25111E+11;74,07229268;;;;26,19675689;10,19085826;41,45506419;;;6,673
Germany;1985;20,59250647;;;;;;2,556883607;9429,569217;7,32535E+11;74,18909756;;;;25,76557725;10,19698085;43,73351523;;;6,875
Germany;1986;20,47531418;;;;;;2,240534998;13461,831;1,04626E+12;74,39682927;;;;25,34536591;9,937883422;44,27122547;;;6,608
Germany;1987;20,69251054;;;;;;1,246499686;16677,51079;1,29818E+12;74,80702439;;;;25,7569388;10,08463439;43,63605457;;;6,813
Germany;1988;20,44344296;;;;;;3,302863722;17931,28232;1,40123E+12;74,99873171;;;;25,54575207;9,816473973;44,35750952;;;6,319
Germany;1989;19,48108282;;;;;;3,09618;17764,37645;1,39897E+12;75,19153659;;;;24,55732629;10,25072194;44,13248275;;;5,705
Germany;1990;19,10031863;;;;;;4,351639054;22303,96133;1,77167E+12;75,08563415;;;20,93058961;24,68568704;9,832283682;40,59335584;;;4,89
Germany;1991;18,67694539;;98,68235779;;34,18532181;;4,345220055;23357,75773;1,86895E+12;75,3195122;;;;31,08563501;11,62971371;41,02936711;;;5,316
Germany;1992;19,22112029;;99,6969223;;35,99996185;;1,151046332;26438,23039;2,13157E+12;75,8195122;;;;31,30671069;11,75387472;41,50796269;;;6,323
Germany;1993;19,35181536;99,97198;103,9321594;;40,13008118;;-1,625684284;25522,62957;2,07132E+12;75,87073171;;;;31,80645272;11,46045725;39,54649656;;;7,675
Germany;1994;19,31403897;99,99013;104,1568832;;43,33638;;2,03735421;27076,60675;2,20507E+12;76,27073171;;;;31,89363505;11,67784428;37,86718589;;;8,727
Germany;1995;19,42415589;99,92005;103,6921768;;46,43556976;;1,246141876;31658,34938;2,58579E+12;76,42195122;;;;38,3255129;11,47613493;42,22547234;;;8,158
Germany;1996;19,71255035;99,99333;103,8291016;;48,28396988;;0,514437285;30485,86655;2,49724E+12;76,67317073;;;;32,45079058;10,90185179;43,43425663;94,08602142;91,80327606;8,822
Germany;1997;19,35486832;;104,1704788;;48,95471954;;1,643334273;26964,04947;2,21199E+12;77,07317073;;;;31,89271601;10,72936797;43,55120022;;;9,861
Germany;1998;19,09815232;;99,26780701;;;;1,998485321;27289,05936;2,23899E+12;77,47560976;;;;31,70222694;10,8349798;43,78224336;94,65240479;93,44261932;9,787
Germany;1999;19,24670305;99,87319;99,53090668;;;;1,821428031;26734,94254;2,19495E+12;77,72682927;;;;31,62235127;11,50853614;43,43166706;;;8,854
Germany;2000;19,04451683;99,90326;99,12943268;;;;2,773221251;23694,76048;1,94798E+12;77,92682927;9,88843536;;;31,31322039;11,70500073;44,19104869;93,0851059;93,44261932;7,917
Germany;2001;18,94892614;99,78431;99,55480194;;;;1,510558261;23628,32721;1,94579E+12;78,32926829;9,92069149;;;30,73936498;10,9616854;40,70595053;;;7,773
Germany;2002;19,23157061;99,7615;100,8536072;89,58207;;;-0,365628327;25197,2656;2,07848E+12;78,22926829;10,18365669;;;31,17791567;10,83530471;39,78956473;93,12169647;91,35134888;8,482
Germany;2003;19,32563744;99,64366;101,2267838;89,62782;;;-0,755077167;30310,3576;2,50164E+12;78,3804878;10,40202236;;;31,57562275;10,99852141;39,23614537;93,12169647;88,64865112;9,779
Germany;2004;18,81738062;99,82351;101,3777771;89,76944;;;1,197055352;34106,65812;2,81435E+12;78,6804878;10,14603233;;;30,39067058;10,42629457;39,43458374;93,59606171;89,55223846;10,727
Germany;2005;18,77590886;99,58504;101,4364929;90,09314;;;0,788917116;34520,23965;2,84686E+12;78,93170732;10,31153965;;;30,49455712;10,6568166;39,29984704;94,14633942;89,21568298;11,193
Germany;2006;18,32777098;99,32155;102,4863968;89,71943;;;3,933610331;36353,88033;2,9947E+12;79,13170732;10,17995167;;;29,19201872;10,85162762;41,12008346;93,17073059;92,68292999;10,277
Germany;2007;17,85505391;99,54231;102,0097733;89,12277;;;3,114245883;41640,08087;3,42558E+12;79,53414634;10,05132961;;;28,00208037;11,33404013;41,06247794;92,23300934;92,23300934;8,732
Germany;2008;18,25555961;;103,2407303;89,52043;;;1,152029742;45612,71062;3,74526E+12;79,73658537;10,25128746;;;28,27252414;11,47230109;41,66104723;93,20388031;89,32038879;7,508
Germany;2009;19,99169982;;103,3142929;88,17308;;;-5,454577169;41650,36783;3,41126E+12;79,83658537;11,23791218;;;31,04606805;11,61493705;38,59365649;93,30143738;92,82296753;7,88
Germany;2010;19,56321167;;104,8913574;88,12181;;;4,339606777;41572,45595;3,39967E+12;79,98780488;11,09592915;0,1;;31,36671346;11,19029793;37,75874326;93,33333588;90,43061829;7,043
Germany;2011;19,06992976;;105,3465118;88,47512;;;5,869635737;46705,8958;3,74931E+12;80,43658537;10,77844906;0,1;;28,87498329;11,48138523;38,30491046;93,3649292;90,99526215;5,967
Germany;2012;19,27687584;99,3411;104,4422379;88,0323;;;0,230160993;43855,85447;3,52714E+12;80,53902439;10,85345554;0,1;;28,49386772;11,62298611;39,86749695;94,31279755;91,94313049;5,372
Germany;2013;19,63092464;99,68935;103,9353333;87,32363;60,89844894;;0,163870563;46298,92292;3,7338E+12;80,4902439;10,99905777;0,1;;28,54600103;11,61150337;40,78483029;94,31279755;90,52132416;5,316
Germany;2014;19,58902519;99,63376;103,3038712;86,63283;65,18447876;;1,784341886;48023,86998;3,88909E+12;81,0902439;11,02588272;0,3;;28,05218229;11,4825632;41,21953687;93,75;93,75;4,98
Germany;2015;19,6917566;99,90526;102,1924133;86,12309;68,23291016;;0,617105353;41103,25644;3,35759E+12;80,64146341;11,19047737;0,1;;27,98818973;11,47872896;42,01464158;93,33333588;92,85713959;4,612
Germany;2016;19,90120393;99,50305;100,8523102;85,46939;67,94641113;;1,408102075;42136,12079;3,46985E+12;80,9902439;11,241889;;;27,90292018;11,29612025;44,03508574;93,80952454;93,33333588;4,104
Germany;2017;19,84044246;;101,0956421;85,29882;68,46923065;;2,297206047;44652,58917;3,69085E+12;80,99268293;11,33617592;0,2;;28,0782392;11,41912242;44,64365647;94,76190186;93,33333588;3,781
